"Species","Species Name","Scientific Name Authorship","Taxon Rank","Kingdom","Phylum","Class","Order","Family","Genus","Vernacular Name","Conservation","Invasive"
"http://id.biodiversity.org.au/node/apni/2914190","Thryptomene nealensis","J.W.Green","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Thryptomene",,"Western Australia ; Conservation status",""
"http://id.biodiversity.org.au/node/apni/2914643","Banksia rosserae","Olde & Marriott","species","Plantae","Charophyta","Equisetopsida","Proteales","Proteaceae","Banksia",,"Western Australia ; Conservation status",""
"http://id.biodiversity.org.au/node/apni/2914784","Brachyscome blackii","G.L.Davis","species","Plantae","Charophyta","Equisetopsida","Asterales","Asteraceae","Brachyscome",,"Northern Territory : Conservation Status",""
"http://id.biodiversity.org.au/node/apni/2914901","Grevillea incurva","(Diels) Olde & Marriott","species","Plantae","Charophyta","Equisetopsida","Proteales","Proteaceae","Grevillea",,"",""
"http://id.biodiversity.org.au/node/apni/2915174","Scleria novae-hollandiae","Boeckeler","species","Plantae","Charophyta","Equisetopsida","Poales","Cyperaceae","Scleria",,"Queensland : Conservation Status|Northern Territory : Conservation Status",""
"http://id.biodiversity.org.au/node/apni/2915721","Hibbertia hibbertioides","(Steud.) J.R.Wheeler","species","Plantae","Charophyta","Equisetopsida",,"Dilleniaceae","Hibbertia",,"",""
"http://id.biodiversity.org.au/node/apni/2916723","Hemigenia buccinata","G.R.Guerin","species","Plantae","Charophyta","Equisetopsida","Lamiales","Lamiaceae","Hemigenia",,"",""
"http://id.biodiversity.org.au/node/apni/2917681","Vigna trilobata","(L.) Verdc.","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Vigna",,"","Non-native species"
"http://id.biodiversity.org.au/node/apni/2917777","Psammomoya grandiflora","Keighery","species","Plantae","Charophyta","Equisetopsida","Celastrales","Celastraceae","Psammomoya",,"",""
"http://id.biodiversity.org.au/node/apni/2917869","Sorghum interjectum","Lazarides","species","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Sorghum",,"Northern Territory : Conservation Status",""
"http://id.biodiversity.org.au/node/apni/2917887","Leucojum aestivum","L.","species","Plantae","Charophyta","Equisetopsida","Asparagales","Amaryllidaceae","Leucojum","Snowflake","","Non-native species"
"http://id.biodiversity.org.au/node/apni/2917943","Baumea sp. Blackwood (R.Davis 7681)","WA Herbarium","species","Plantae","Charophyta","Equisetopsida","Poales","Cyperaceae","Baumea",,"",""
"http://id.biodiversity.org.au/node/apni/2917972","Viscum articulatum","Burm.f.","species","Plantae","Charophyta","Equisetopsida","Santalales","Santalaceae","Viscum",,"Queensland : Conservation Status|Western Australia ; Conservation status|Northern Territory : Conservation Status",""
"http://id.biodiversity.org.au/node/apni/2918026","Olearia picridifolia","(F.Muell.) Benth.","species","Plantae","Charophyta","Equisetopsida","Asterales","Asteraceae","Olearia","Rasp Daisy-Bush","South Australia : Conservation Status|Victoria : Conservation Status",""
"http://id.biodiversity.org.au/node/apni/2918455","Ptilotus sp. Beaufort River (G.J. Keighery 16554)","WA Herbarium","species","Plantae","Charophyta","Equisetopsida","Caryophyllales","Amaranthaceae","Ptilotus",,"",""
"http://id.biodiversity.org.au/node/apni/2918532","Elachanthus pusillus","F.Muell.","species","Plantae","Charophyta","Equisetopsida","Asterales","Asteraceae","Elachanthus","Elachanth","Western Australia ; Conservation status|Victoria : Conservation Status",""
"http://id.biodiversity.org.au/node/apni/2918548","Lasiopetalum dielsii","E.Pritz.","species","Plantae","Charophyta","Equisetopsida","Malvales","Malvaceae","Lasiopetalum",,"Western Australia ; Conservation status",""
"http://id.biodiversity.org.au/node/apni/2918672","Polymeria distigma","Benth.","species","Plantae","Charophyta","Equisetopsida","Solanales","Convolvulaceae","Polymeria",,"Western Australia ; Conservation status|Northern Territory : Conservation Status",""
"http://id.biodiversity.org.au/node/apni/2918770","Adenanthos dobagii","E.C.Nelson","species","Plantae","Charophyta","Equisetopsida","Proteales","Proteaceae","Adenanthos",,"Western Australia ; Conservation status|EPBC Act Threatened Species",""
"http://id.biodiversity.org.au/node/apni/2919034","Stylidium clavatum","(Carlquist) Wege","species","Plantae","Charophyta","Equisetopsida","Asterales","Stylidiaceae","Stylidium",,"Western Australia ; Conservation status",""
"http://id.biodiversity.org.au/node/apni/2919466","Acacia hypermeces","A.S.George","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Acacia",,"Western Australia ; Conservation status",""
"http://id.biodiversity.org.au/node/apni/2919787","Blyxa octandra","(Roxb.) Thwaites","species","Plantae","Charophyta","Equisetopsida","Alismatales","Hydrocharitaceae","Blyxa",,"Queensland : Conservation Status|Northern Territory : Conservation Status",""
"http://id.biodiversity.org.au/node/apni/2919933","Banksia tenuis","A.R.Mast & K.R.Thiele","species","Plantae","Charophyta","Equisetopsida","Proteales","Proteaceae","Banksia",,"",""
"http://id.biodiversity.org.au/node/apni/2920205","Crotalaria laburnifolia","L.","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Crotalaria","Birdflower","Queensland : Conservation Status",""
"http://id.biodiversity.org.au/node/apni/2920434","Acanthocarpus humilis","A.S.George","species","Plantae","Charophyta","Equisetopsida","Asparagales","Asparagaceae","Acanthocarpus",,"",""
"http://id.biodiversity.org.au/node/apni/2920630","Grevillea adenotricha","McGill.","species","Plantae","Charophyta","Equisetopsida","Proteales","Proteaceae","Grevillea",,"Western Australia ; Conservation status",""
"http://id.biodiversity.org.au/node/apni/2920956","Passiflora filamentosa","Cav.","species","Plantae","Charophyta","Equisetopsida","Malpighiales","Passifloraceae","Passiflora",,"",""
"http://id.biodiversity.org.au/node/apni/2921062","Vitex rotundifolia","L.f.","species","Plantae","Charophyta","Equisetopsida","Lamiales","Lamiaceae","Vitex",,"Queensland : Conservation Status|Northern Territory : Conservation Status",""
"http://id.biodiversity.org.au/node/apni/2921106","Tecticornia cymbiformis","K.A.Sheph. & Paul G.Wilson","species","Plantae","Charophyta","Equisetopsida","Caryophyllales","Chenopodiaceae","Tecticornia",,"Western Australia ; Conservation status",""
"http://id.biodiversity.org.au/node/apni/2921185","Rubus loganobaccus","L.H.Bailey","species","Plantae","Charophyta","Equisetopsida","Rosales","Rosaceae","Rubus",,"",""
"http://id.biodiversity.org.au/node/apni/7187442","Euphorbia armstrongiana","Boiss.","species","Plantae","Charophyta","Equisetopsida","Malpighiales","Euphorbiaceae","Euphorbia",,"Northern Territory : Conservation Status",""
"http://id.biodiversity.org.au/node/apni/7221169","Euphorbia vaccaria","Baill.","species","Plantae","Charophyta","Equisetopsida","Malpighiales","Euphorbiaceae","Euphorbia",,"Northern Territory : Conservation Status",""
"http://id.biodiversity.org.au/node/apni/7222353","Euphorbia vicina","Halford & W.K.Harris","species","Plantae","Charophyta","Equisetopsida","Malpighiales","Euphorbiaceae","Euphorbia",,"",""
"http://id.biodiversity.org.au/node/apni/7260222","Tephrosia sp. Yampi (A.S.Start per R.L.Barrett RLB 2291)",,"species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Tephrosia",,"",""
"http://id.biodiversity.org.au/node/apni/7491112","Vandellia eremophiloides","(W.R.Barker) Eb.Fisch., Schäferh. & Kai Müll.","species","Plantae","Charophyta","Equisetopsida","Lamiales","Linderniaceae","Vandellia",,"Western Australia ; Conservation status",""
"http://id.biodiversity.org.au/node/apni/7548246","Calytrix viscida","Rye","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Calytrix",,"",""
"http://id.biodiversity.org.au/node/apni/7828725","Persoonia hakeiformis","Meisn.","species","Plantae","Charophyta","Equisetopsida","Proteales","Proteaceae","Persoonia",,"Western Australia ; Conservation status",""
"NZOR-4-118119","Gastrodia sesamoides","R.Br.","species","Plantae","Charophyta","Equisetopsida","Asparagales","Orchidaceae","Gastrodia",,"South Australia : Conservation Status|Queensland : Conservation Status",""
"NZOR-4-45317","Corybas unguiculatus","(R.Br.) Rchb.f.","species","Plantae","Charophyta","Equisetopsida","Asparagales","Orchidaceae","Corybas",,"South Australia : Conservation Status|Queensland : Conservation Status",""
"http://id.biodiversity.org.au/node/apni/2886129","Leucopogon sp. Murchison (R.J.Cranfield 9224)","WA Herbarium","species","Plantae","Charophyta","Equisetopsida","Ericales","Ericaceae","Leucopogon",,"",""
"http://id.biodiversity.org.au/node/apni/2886266","Lepidium lyratogynum","Hewson","species","Plantae","Charophyta","Equisetopsida","Brassicales","Brassicaceae","Lepidium",,"",""
"http://id.biodiversity.org.au/node/apni/2886316","Enneapogon nigricans","(R.Br.) P.Beauv.","species","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Enneapogon",,"Queensland : Conservation Status",""
"http://id.biodiversity.org.au/node/apni/2886364","Cenchrus longisetus","M.C.Johnst.","species","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Cenchrus",,"Queensland : Conservation Status","Non-native species|Global Invasive Species Information Network (GISIN)"
"http://id.biodiversity.org.au/node/apni/2886430","Cuscuta chinensis","Lam.","species","Plantae","Charophyta","Equisetopsida","Solanales","Convolvulaceae","Cuscuta",,"Queensland : Conservation Status|Northern Territory : Conservation Status","Non-native species"
"http://id.biodiversity.org.au/node/apni/2886719","Fallopia convolvulus","(L.) Á.Löve","species","Plantae","Charophyta","Equisetopsida","Caryophyllales","Polygonaceae","Fallopia","Black Bindweed","Queensland : Conservation Status",""
"http://id.biodiversity.org.au/node/apni/2886795","Ageratum conyzoides","L.","species","Plantae","Charophyta","Equisetopsida","Asterales","Asteraceae","Ageratum",,"Northern Territory : Conservation Status","Non-native species"
"http://id.biodiversity.org.au/node/apni/2887368","Lechenaultia magnifica","L.W.Sage","species","Plantae","Charophyta","Equisetopsida","Asterales","Goodeniaceae","Lechenaultia",,"Western Australia ; Conservation status",""
"http://id.biodiversity.org.au/node/apni/2887404","Lepidosperma sp. Pigeon Rocks (H.Pringle 30237)","WA Herbarium","species","Plantae","Charophyta","Equisetopsida","Poales","Cyperaceae","Lepidosperma",,"Western Australia ; Conservation status",""
"http://id.biodiversity.org.au/node/apni/2887440","Eremophila anomala","Chinnock","species","Plantae","Charophyta","Equisetopsida","Lamiales","Scrophulariaceae","Eremophila",,"Western Australia ; Conservation status",""
"http://id.biodiversity.org.au/node/apni/2887952","Acacia gracillima","Tindale","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Acacia",,"",""
"http://id.biodiversity.org.au/node/apni/2888127","Stylidium tylosum","Lowrie & Kenneally","species","Plantae","Charophyta","Equisetopsida","Asterales","Stylidiaceae","Stylidium",,"Western Australia ; Conservation status",""
"http://id.biodiversity.org.au/node/apni/2888200","Tetratheca spartea","(Benth.) R.Butcher","species","Plantae","Charophyta","Equisetopsida","Oxalidales","Elaeocarpaceae","Tetratheca",,"Western Australia ; Conservation status",""
"http://id.biodiversity.org.au/node/apni/2888375","Mirbelia sp. hooked keel (M.D.Crisp 8519 & W.Keys)","WA Herbarium","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Mirbelia",,"",""
"http://id.biodiversity.org.au/node/apni/2888434","Desmodium tortuosum","(Sw.) DC.","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Desmodium","Florida Beggarweed","Queensland : Conservation Status|Northern Territory : Conservation Status",""
"http://id.biodiversity.org.au/node/apni/2888551","Beyeria lapidicola","Halford & R.J.F.Hend.","species","Plantae","Charophyta","Equisetopsida","Malpighiales","Euphorbiaceae","Beyeria",,"Western Australia ; Conservation status",""
"http://id.biodiversity.org.au/node/apni/2888702","Monochoria vaginalis","(Burm.f.) C.Presl ex Kunth","species","Plantae","Charophyta","Equisetopsida","Commelinales","Pontederiaceae","Monochoria",,"Queensland : Conservation Status|Northern Territory : Conservation Status","Global Invasive Species Information Network (GISIN)"
"http://id.biodiversity.org.au/node/apni/2888915","Dichromochlamys dentatifolia","(F.Muell.) Dunlop","species","Plantae","Charophyta","Equisetopsida","Asterales","Asteraceae","Dichromochlamys",,"Queensland : Conservation Status|Northern Territory : Conservation Status",""
"http://id.biodiversity.org.au/node/apni/2888974","Acacia spectrum","Lewington & Maslin","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Acacia","Kimberley Ghost Wattle","Western Australia ; Conservation status",""
"http://id.biodiversity.org.au/node/apni/2888977","Acacia lentiginea","Maiden & Blakely","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Acacia",,"Western Australia ; Conservation status",""
"http://id.biodiversity.org.au/node/apni/2889188","Corchorus trilocularis","L.","species","Plantae","Charophyta","Equisetopsida","Malvales","Malvaceae","Corchorus",,"Queensland : Conservation Status|Northern Territory : Conservation Status",""
"http://id.biodiversity.org.au/node/apni/2889248","Amaranthus interruptus","R.Br.","species","Plantae","Charophyta","Equisetopsida","Caryophyllales","Amaranthaceae","Amaranthus",,"Queensland : Conservation Status|Northern Territory : Conservation Status",""
"http://id.biodiversity.org.au/node/apni/2889287","Tephrosia sp. Mistake Creek (A.C.Beauglehole 54424)","Cowie","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Tephrosia",,"",""
"http://id.biodiversity.org.au/node/apni/2889941","Echinochloa elliptica","P.W.Michael & Vickery","species","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Echinochloa",,"Queensland : Conservation Status|Northern Territory : Conservation Status",""
"http://id.biodiversity.org.au/node/apni/2889961","Andersonia barbata","L.Watson","species","Plantae","Charophyta","Equisetopsida","Ericales","Ericaceae","Andersonia",,"Western Australia ; Conservation status",""
"http://id.biodiversity.org.au/node/apni/2890072","Darwinia sp. Mt Burdett (N.G.Marchant 80/42)","WA Herbarium","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Darwinia",,"Western Australia ; Conservation status",""
"http://id.biodiversity.org.au/node/apni/2890152","Isoetes inflata","E.R.L.Johnson","species","Plantae","Charophyta","Equisetopsida","Isoetales","Isoetaceae","Isoetes",,"",""
"http://id.biodiversity.org.au/node/apni/2890349","Goodenia sp. Bachsten Creek (M.D. Barrett 685)","WA Herbarium","species","Plantae","Charophyta","Equisetopsida","Asterales","Goodeniaceae","Goodenia",,"",""
"http://id.biodiversity.org.au/node/apni/2890681","Scaevola eneabba","Carolin","species","Plantae","Charophyta","Equisetopsida","Asterales","Goodeniaceae","Scaevola",,"Western Australia ; Conservation status",""
"http://id.biodiversity.org.au/node/apni/2891072","Owenia acidula","F.Muell.","species","Plantae","Charophyta","Equisetopsida","Sapindales","Meliaceae","Owenia",,"Queensland : Conservation Status|Western Australia ; Conservation status|Northern Territory : Conservation Status",""
"http://id.biodiversity.org.au/node/apni/2891169","Thomasia rulingioides","Steud.","species","Plantae","Charophyta","Equisetopsida","Malvales","Malvaceae","Thomasia",,"",""
"http://id.biodiversity.org.au/node/apni/2891306","Boronia lanuginosa","Endl.","species","Plantae","Charophyta","Equisetopsida","Sapindales","Rutaceae","Boronia",,"Queensland : Conservation Status|Northern Territory : Conservation Status",""
"http://id.biodiversity.org.au/node/apni/2891467","Erodium moschatum","(L.) L'Hér. ex Aiton","species","Plantae","Charophyta","Equisetopsida","Geraniales","Geraniaceae","Erodium",,"Queensland : Conservation Status","Global Invasive Species Information Network (GISIN)"
"http://id.biodiversity.org.au/node/apni/2891963","Senna leptoclada","(Benth.) Randell","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Senna",,"Queensland : Conservation Status|Northern Territory : Conservation Status",""
"http://id.biodiversity.org.au/node/apni/2891999","Darwinia terricola","Keighery","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Darwinia",,"",""
"http://id.biodiversity.org.au/node/apni/2892306","Indigofera pilifera","Peter G.Wilson & Rowe","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Indigofera",,"",""
"http://id.biodiversity.org.au/node/apni/2892437","Gardenia sericea","Puttock","species","Plantae","Charophyta","Equisetopsida","Gentianales","Rubiaceae","Gardenia",,"Western Australia ; Conservation status",""
"http://id.biodiversity.org.au/node/apni/2892816","Brassica rapa","L.","species","Plantae","Charophyta","Equisetopsida","Brassicales","Brassicaceae","Brassica","Bok Choy","Queensland : Conservation Status","Global Invasive Species Information Network (GISIN)"
"http://id.biodiversity.org.au/node/apni/2892875","Gnephosis intonsa","S.Moore","species","Plantae","Charophyta","Equisetopsida","Asterales","Asteraceae","Gnephosis",,"Western Australia ; Conservation status",""
"http://id.biodiversity.org.au/node/apni/2892948","Thryptomene wittweri","J.W.Green","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Thryptomene",,"Western Australia ; Conservation status|EPBC Act Threatened Species",""
"http://id.biodiversity.org.au/node/apni/2892951","Eriocaulon pusillum","Sol. ex R.Br.","species","Plantae","Charophyta","Equisetopsida","Poales","Eriocaulaceae","Eriocaulon",,"Queensland : Conservation Status|Northern Territory : Conservation Status",""
"http://id.biodiversity.org.au/node/apni/2893092","Leucopogon sp. Bindoon (F.Hort 2766)","WA Herbarium","species","Plantae","Charophyta","Equisetopsida","Ericales","Ericaceae","Leucopogon",,"Western Australia ; Conservation status",""
"http://id.biodiversity.org.au/node/apni/2893147","Lemna aequinoctialis","Welw.","species","Plantae","Charophyta","Equisetopsida","Alismatales","Araceae","Lemna",,"Queensland : Conservation Status|Northern Territory : Conservation Status",""
"http://id.biodiversity.org.au/node/apni/2893562","Triumfetta carteri","Halford","species","Plantae","Charophyta","Equisetopsida","Malvales","Malvaceae","Triumfetta",,"",""
"http://id.biodiversity.org.au/node/apni/2893670","Mesembryanthemum aitonis","Jacq.","species","Plantae","Charophyta","Equisetopsida","Caryophyllales","Aizoaceae","Mesembryanthemum","Angled Ice-Plant","","Non-native species"
"http://id.biodiversity.org.au/node/apni/2894713","Linum usitatissimum","L.","species","Plantae","Charophyta","Equisetopsida","Malpighiales","Linaceae","Linum","Common Flax","Queensland : Conservation Status|Northern Territory : Conservation Status",""
"http://id.biodiversity.org.au/node/apni/2894756","Leucopogon sp. Dumbleyung (M.Hislop & F.Hort MH3239)","WA Herbarium","species","Plantae","Charophyta","Equisetopsida","Ericales","Ericaceae","Leucopogon",,"",""
"http://id.biodiversity.org.au/node/apni/2895200","Scaevola spicigera","Carolin","species","Plantae","Charophyta","Equisetopsida","Asterales","Goodeniaceae","Scaevola",,"",""
"http://id.biodiversity.org.au/node/apni/2895482","Vallisneria rubra","(Rendle) Les & S.W.L.Jacobs","species","Plantae","Charophyta","Equisetopsida","Alismatales","Hydrocharitaceae","Vallisneria",,"Queensland : Conservation Status|Northern Territory : Conservation Status",""
"http://id.biodiversity.org.au/node/apni/2895592","Brachystelma glabriflorum","(F.Muell.) Schltr.","species","Plantae","Charophyta","Equisetopsida","Gentianales","Apocynaceae","Brachystelma",,"Queensland : Conservation Status|Northern Territory : Conservation Status",""
"http://id.biodiversity.org.au/node/apni/2896167","Micromyrtus fimbrisepala","J.W.Green","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Micromyrtus",,"",""
"http://id.biodiversity.org.au/node/apni/2896239","Spyridium montanum","Rye","species","Plantae","Charophyta","Equisetopsida","Rosales","Rhamnaceae","Spyridium",,"Western Australia ; Conservation status",""
"http://id.biodiversity.org.au/node/apni/2896406","Enekbatus planifolius","Trudgen & Rye","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Enekbatus",,"Western Australia ; Conservation status",""
"http://id.biodiversity.org.au/node/apni/2896994","Calothamnus cupularis","A.S.George","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Calothamnus",,"Western Australia ; Conservation status",""
"http://id.biodiversity.org.au/node/apni/2897231","Hibbertia ledifolia","Benth.","species","Plantae","Charophyta","Equisetopsida",,"Dilleniaceae","Hibbertia",,"",""
"http://id.biodiversity.org.au/node/apni/2897443","Cartonema sp. A Kimberley Flora (S.J.Forbes 2163)","WA Herbarium","species","Plantae","Charophyta","Equisetopsida","Commelinales","Commelinaceae","Cartonema",,"",""
"http://id.biodiversity.org.au/node/apni/2897527","Stenopetalum saxatile","Keighery","species","Plantae","Charophyta","Equisetopsida","Brassicales","Brassicaceae","Stenopetalum",,"",""
"http://id.biodiversity.org.au/node/apni/2897533","Drosera sewelliae","Diels","species","Plantae","Charophyta","Equisetopsida","Caryophyllales","Droseraceae","Drosera",,"Western Australia ; Conservation status",""
"http://id.biodiversity.org.au/node/apni/2897607","Stylidium chiddarcoopingense","Lowrie, Coates & Kenneally","species","Plantae","Charophyta","Equisetopsida","Asterales","Stylidiaceae","Stylidium",,"Western Australia ; Conservation status",""
"http://id.biodiversity.org.au/node/apni/2897803","Pimelea micrantha","F.Muell. ex Meisn.","species","Plantae","Charophyta","Equisetopsida","Malvales","Thymelaeaceae","Pimelea",,"",""
"http://id.biodiversity.org.au/node/apni/2897822","Tragopogon porrifolius","L.","species","Plantae","Charophyta","Equisetopsida","Asterales","Asteraceae","Tragopogon","Oyster Plant","Queensland : Conservation Status",""
"http://id.biodiversity.org.au/node/apni/2898004","Lepidosperma sp. Bluff Knoll robust (G.J.Keighery 12595)","WA Herbarium","species","Plantae","Charophyta","Equisetopsida","Poales","Cyperaceae","Lepidosperma",,"",""
"http://id.biodiversity.org.au/node/apni/2898712","Thysanotus vernalis","Brittan","species","Plantae","Charophyta","Equisetopsida","Asparagales","Asparagaceae","Thysanotus",,"Western Australia ; Conservation status",""
"http://id.biodiversity.org.au/node/apni/2899296","Chamelaucium sp. C Coastal Plain (R.D.Royce 4872)","WA Herbarium","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Chamelaucium",,"Western Australia ; Conservation status",""
"http://id.biodiversity.org.au/node/apni/2899748","Aotus franklandii","Chappill & C.F.Wilkins","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Aotus",,"Western Australia ; Conservation status",""
"http://id.biodiversity.org.au/node/apni/2899954","Scaevola archeriana","L.W.Sage","species","Plantae","Charophyta","Equisetopsida","Asterales","Goodeniaceae","Scaevola",,"Western Australia ; Conservation status",""
"http://id.biodiversity.org.au/node/apni/2900163","Indigofera sessiliflora","DC.","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Indigofera",,"","Non-native species"
"http://id.biodiversity.org.au/node/apni/2900222","Schizachyrium crinizonatum","S.T.Blake","species","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Schizachyrium",,"Queensland : Conservation Status|Northern Territory : Conservation Status",""
"http://id.biodiversity.org.au/node/apni/2900418","Leucopogon bossiaea","(F.Muell.) Benth.","species","Plantae","Charophyta","Equisetopsida","Ericales","Ericaceae","Leucopogon",,"Western Australia ; Conservation status",""
"http://id.biodiversity.org.au/node/apni/2900895","Helichrysum oligochaetum","F.Muell.","species","Plantae","Charophyta","Equisetopsida","Asterales","Asteraceae","Helichrysum",,"Western Australia ; Conservation status",""
"http://id.biodiversity.org.au/node/apni/2901438","Alyssum linifolium","Stephan ex Willd.","species","Plantae","Charophyta","Equisetopsida","Brassicales","Brassicaceae","Alyssum","Flax-Leaf Alyssum","Queensland : Conservation Status",""
"http://id.biodiversity.org.au/node/apni/2901877","Astroloma sp. Kalbarri (D. & B.Bellairs 1368)","WA Herbarium","species","Plantae","Charophyta","Equisetopsida","Ericales","Ericaceae","Astroloma",,"",""
"http://id.biodiversity.org.au/node/apni/2901923","Acacia aulacocarpa","A.Cunn. ex Benth.","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Acacia",,"Queensland : Conservation Status",""
"http://id.biodiversity.org.au/node/apni/2901978","Kunzea acicularis","Toelken & G.F.Craig","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Kunzea",,"Western Australia ; Conservation status",""
"http://id.biodiversity.org.au/node/apni/2902273","Guilleminea densa","(Humb. & Bonpl. ex Schult.) Moq.","species","Plantae","Charophyta","Equisetopsida","Caryophyllales","Amaranthaceae","Guilleminea",,"Queensland : Conservation Status|Northern Territory : Conservation Status","Non-native species"
"http://id.biodiversity.org.au/node/apni/2903183","Verticordia etheliana","C.A.Gardner","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Verticordia",,"",""
"http://id.biodiversity.org.au/node/apni/2903252","Acacia umbellata","A.Cunn. ex Benth.","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Acacia",,"Queensland : Conservation Status|Northern Territory : Conservation Status",""
"http://id.biodiversity.org.au/node/apni/2903474","Leucopogon sp. Lort River (M.Golding 3)","WA Herbarium","species","Plantae","Charophyta","Equisetopsida","Ericales","Ericaceae","Leucopogon",,"",""
"http://id.biodiversity.org.au/node/apni/2903901","Andropogon gayanus","Kunth","species","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Andropogon",,"Queensland : Conservation Status|Northern Territory : Conservation Status","Non-native species|Weeds of National Significance (WoNS) as at Feb. 2013|Weeds listing  Queensland Government"
"http://id.biodiversity.org.au/node/apni/2903991","Acacia sp. Ravensthorpe Range (B.R.Maslin 5463)","WA Herbarium","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Acacia",,"Western Australia ; Conservation status",""
"http://id.biodiversity.org.au/node/apni/2905036","Sauropus ramosissimus","(F.Muell.) Airy Shaw","species","Plantae","Charophyta","Equisetopsida","Malpighiales","Phyllanthaceae","Sauropus",,"South Australia : Conservation Status|Queensland : Conservation Status|Western Australia ; Conservation status|Northern Territory : Conservation Status",""
"http://id.biodiversity.org.au/node/apni/2905186","Melaleuca spectabilis","(Barlow ex Craven) Craven & Lepschi","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Melaleuca",,"",""
"http://id.biodiversity.org.au/node/apni/2905242","Piptatherum miliaceum","(L.) Coss.","species","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Piptatherum",,"Northern Territory : Conservation Status","Non-native species|Global Invasive Species Information Network (GISIN)"
"http://id.biodiversity.org.au/node/apni/2905383","Stemodia flaccida","W.Fitzg.","species","Plantae","Charophyta","Equisetopsida","Lamiales","Plantaginaceae","Stemodia",,"",""
"http://id.biodiversity.org.au/node/apni/2905490","Darwinia sp. Canna (R.Davis 11241)","WA Herbarium","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Darwinia",,"Western Australia ; Conservation status",""
"http://id.biodiversity.org.au/node/apni/2906090","Stylidium osculum","A.R.Bean","species","Plantae","Charophyta","Equisetopsida","Asterales","Stylidiaceae","Stylidium",,"Northern Territory : Conservation Status",""
"http://id.biodiversity.org.au/node/apni/2906277","Daviesia pectinata","Lindl.","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Daviesia","Thorny Bitter-Pea","South Australia : Conservation Status|Victoria : Conservation Status",""
"http://id.biodiversity.org.au/node/apni/2906297","Stackhousia sp. Lake Mackay (P.K.Latz 12870)","NT Herbarium","species","Plantae","Charophyta","Equisetopsida","Celastrales","Celastraceae","Stackhousia",,"",""
"http://id.biodiversity.org.au/node/apni/2906409","Euphorbia prostrata","Aiton","species","Plantae","Charophyta","Equisetopsida","Malpighiales","Euphorbiaceae","Euphorbia",,"Queensland : Conservation Status|Northern Territory : Conservation Status",""
"http://id.biodiversity.org.au/node/apni/2906536","Acacia sp. Jimblebar (S. van Leeuwen 1342)","Maslin","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Acacia",,"",""
"http://id.biodiversity.org.au/node/apni/2906728","Austrostipa bronwenae","A.R.Williams","species","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Austrostipa",,"Western Australia ; Conservation status",""
"http://id.biodiversity.org.au/node/apni/2906733","Myriophyllum callitrichoides","Orchard","species","Plantae","Charophyta","Equisetopsida","Saxifragales","Haloragaceae","Myriophyllum",,"Northern Territory : Conservation Status",""
