"taxon_url","scientificName_short","recordedBy","taxonRank","kingdom","phylum","class","order","family","genus","vernacularName","Invasive","scientificName"
"http://id.biodiversity.org.au/node/apni/2892654","Acacia sclerophylla","Lindl.","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Acacia","","","Acacia sclerophylla Lindl."
"http://id.biodiversity.org.au/node/apni/2892756","Haptotrichion conicum","(B.L.Turner) Paul G.Wilson","species","Plantae","Charophyta","Equisetopsida","Asterales","Asteraceae","Haptotrichion","","","Haptotrichion conicum (B.L.Turner) Paul G.Wilson"
"http://id.biodiversity.org.au/node/apni/2892766","Cotoneaster pannosus","Franch.","species","Plantae","Charophyta","Equisetopsida","Rosales","Rosaceae","Cotoneaster","","Global Invasive Species Information Network (GISIN)","Cotoneaster pannosus Franch."
"http://id.biodiversity.org.au/node/apni/2893120","Casuarina glauca","Sieber ex Spreng.","species","Plantae","Charophyta","Equisetopsida","Fagales","Casuarinaceae","Casuarina","Swamp Oak","","Casuarina glauca Sieber ex Spreng."
"http://id.biodiversity.org.au/node/apni/2893576","Phalaris angusta","Nees ex Trin.","species","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Phalaris","","Non-native species","Phalaris angusta Nees ex Trin."
"http://id.biodiversity.org.au/node/apni/2894880","Scleria lingulata","C.B.Clarke","species","Plantae","Charophyta","Equisetopsida","Poales","Cyperaceae","Scleria","","","Scleria lingulata C.B.Clarke"
"http://id.biodiversity.org.au/node/apni/2895199","Glyceria drummondii","(Steud.) C.E.Hubb.","species","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Glyceria","","","Glyceria drummondii (Steud.) C.E.Hubb."
"http://id.biodiversity.org.au/node/apni/2895243","Spermacoce sp. C Kimberley Flora (K.F.Kenneally 7960)","WA Herbarium","species","Plantae","Charophyta","Equisetopsida","Gentianales","Rubiaceae","Spermacoce","","","Spermacoce sp. C Kimberley Flora (K.F.Kenneally 7960) WA Herbarium"
"http://id.biodiversity.org.au/node/apni/2895733","Scholtzia sp. East Yuna (A.C.Burns 6)","WA Herbarium","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Scholtzia","","","Scholtzia sp. East Yuna (A.C.Burns 6) WA Herbarium"
"http://id.biodiversity.org.au/node/apni/2895949","Microcorys sp. Coomallo (L.Haegi 2677)","WA Herbarium","species","Plantae","Charophyta","Equisetopsida","Lamiales","Lamiaceae","Microcorys","","","Microcorys sp. Coomallo (L.Haegi 2677) WA Herbarium"
"http://id.biodiversity.org.au/node/apni/2896101","Albizia procera","(Roxb.) Benth.","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Albizia","","","Albizia procera (Roxb.) Benth."
"http://id.biodiversity.org.au/node/apni/2896959","Calandrinia flava","Obbens","species","Plantae","Charophyta","Equisetopsida","Caryophyllales","Portulacaceae","Calandrinia","","","Calandrinia flava Obbens"
"http://id.biodiversity.org.au/node/apni/2897049","Nymphaea hastifolia","Domin","species","Plantae","Charophyta","Equisetopsida","Nymphaeales","Nymphaeaceae","Nymphaea","","","Nymphaea hastifolia Domin"
"http://id.biodiversity.org.au/node/apni/2898079","Staurogyne leptocaulis","Bremek.","species","Plantae","Charophyta","Equisetopsida","Lamiales","Acanthaceae","Staurogyne","","","Staurogyne leptocaulis Bremek."
"http://id.biodiversity.org.au/node/apni/2898146","Scholtzia sp. Galena (W.E.Blackall 4728)","WA Herbarium","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Scholtzia","","","Scholtzia sp. Galena (W.E.Blackall 4728) WA Herbarium"
"http://id.biodiversity.org.au/node/apni/2898687","Picris squarrosa","Steetz","species","Plantae","Charophyta","Equisetopsida","Asterales","Asteraceae","Picris","Squat Picris","","Picris squarrosa Steetz"
"http://id.biodiversity.org.au/node/apni/2899021","Hibbertia nutans","Benth.","species","Plantae","Charophyta","Equisetopsida","","Dilleniaceae","Hibbertia","Nodding Guinea Flower","","Hibbertia nutans Benth."
"http://id.biodiversity.org.au/node/apni/2899581","Senna sp. Karijini (M.E.Trudgen 10392)","WA Herbarium","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Senna","","","Senna sp. Karijini (M.E.Trudgen 10392) WA Herbarium"
"http://id.biodiversity.org.au/node/apni/2900012","Acacia papulosa","R.S.Cowan & Maslin","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Acacia","","","Acacia papulosa R.S.Cowan & Maslin"
"http://id.biodiversity.org.au/node/apni/2900154","Hibbertia axillibarba","J.R.Wheeler","species","Plantae","Charophyta","Equisetopsida","","Dilleniaceae","Hibbertia","","","Hibbertia axillibarba J.R.Wheeler"
"http://id.biodiversity.org.au/node/apni/2900323","Hainardia cylindrica","(Willd.) Greuter","species","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Hainardia","Barb Grass","Non-native species","Hainardia cylindrica (Willd.) Greuter"
"http://id.biodiversity.org.au/node/apni/2900510","Angianthus platycephalus","Benth.","species","Plantae","Charophyta","Equisetopsida","Asterales","Asteraceae","Angianthus","","","Angianthus platycephalus Benth."
"http://id.biodiversity.org.au/node/apni/2900565","Gyrostemon prostratus","A.S.George","species","Plantae","Charophyta","Equisetopsida","Brassicales","Gyrostemonaceae","Gyrostemon","","","Gyrostemon prostratus A.S.George"
"http://id.biodiversity.org.au/node/apni/2901242","Acacia epedunculata","R.S.Cowan & Maslin","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Acacia","","","Acacia epedunculata R.S.Cowan & Maslin"
"http://id.biodiversity.org.au/node/apni/2901351","Commersonia apella","C.F.Wilkins","species","Plantae","Charophyta","Equisetopsida","Malvales","Malvaceae","Commersonia","","","Commersonia apella C.F.Wilkins"
"http://id.biodiversity.org.au/node/apni/2901514","Darwinia nubigena","Keighery","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Darwinia","","","Darwinia nubigena Keighery"
"http://id.biodiversity.org.au/node/apni/2901807","Geijera salicifolia","Schott","species","Plantae","Charophyta","Equisetopsida","Sapindales","Rutaceae","Geijera","","","Geijera salicifolia Schott"
"http://id.biodiversity.org.au/node/apni/2901926","Viola odorata","L.","species","Plantae","Charophyta","Equisetopsida","Malpighiales","Violaceae","Viola","Sweet Violet","","Viola odorata L."
"http://id.biodiversity.org.au/node/apni/2901967","Olearia eremaea","Lander","species","Plantae","Charophyta","Equisetopsida","Asterales","Asteraceae","Olearia","","","Olearia eremaea Lander"
"http://id.biodiversity.org.au/node/apni/2901986","Drosera binata","Labill.","species","Plantae","Charophyta","Equisetopsida","Caryophyllales","Droseraceae","Drosera","Forked Sundew","","Drosera binata Labill."
"http://id.biodiversity.org.au/node/apni/2902401","Tamarindus indica","L.","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Tamarindus","Indian Date","","Tamarindus indica L."
"http://id.biodiversity.org.au/node/apni/2902717","Polygala parviloba","R.A.Kerrigan","species","Plantae","Charophyta","Equisetopsida","Fabales","Polygalaceae","Polygala","","","Polygala parviloba R.A.Kerrigan"
"http://id.biodiversity.org.au/node/apni/2902984","Cymbalaria muralis","G.Gaertn., B.Mey. & Scherb.","species","Plantae","Charophyta","Equisetopsida","Lamiales","Plantaginaceae","Cymbalaria","Ivy-Leaved Toadflax","Non-native species","Cymbalaria muralis G.Gaertn., B.Mey. & Scherb."
"http://id.biodiversity.org.au/node/apni/2903220","Triumfetta micracantha","F.Muell.","species","Plantae","Charophyta","Equisetopsida","Malvales","Malvaceae","Triumfetta","","","Triumfetta micracantha F.Muell."
"http://id.biodiversity.org.au/node/apni/2903509","Eremophea aggregata","Paul G.Wilson","species","Plantae","Charophyta","Equisetopsida","Caryophyllales","Chenopodiaceae","Eremophea","","","Eremophea aggregata Paul G.Wilson"
"http://id.biodiversity.org.au/node/apni/2903780","Teucrium sp. dwarf (R.Davis 8813)","WA Herbarium","species","Plantae","Charophyta","Equisetopsida","Lamiales","Lamiaceae","Teucrium","","","Teucrium sp. dwarf (R.Davis 8813) WA Herbarium"
"http://id.biodiversity.org.au/node/apni/2903786","Eucalyptus sp. Queen Victoria Spring (D.Nicolle 524)","","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","","","Eucalyptus sp. Queen Victoria Spring (D.Nicolle 524) "
"http://id.biodiversity.org.au/node/apni/2904110","Leucopogon sp. Parkerville (A.Meebold 11654)","WA Herbarium","species","Plantae","Charophyta","Equisetopsida","Ericales","Ericaceae","Leucopogon","","","Leucopogon sp. Parkerville (A.Meebold 11654) WA Herbarium"
"http://id.biodiversity.org.au/node/apni/2904123","Helminthostachys zeylanica","(L.) Kaulf.","species","Plantae","Charophyta","Equisetopsida","Ophioglossales","Ophioglossaceae","Helminthostachys","","","Helminthostachys zeylanica (L.) Kaulf."
"http://id.biodiversity.org.au/node/apni/2904607","Hemiandra sp. Kalbarri (D.Bellairs 1505)","WA Herbarium","species","Plantae","Charophyta","Equisetopsida","Lamiales","Lamiaceae","Hemiandra","","","Hemiandra sp. Kalbarri (D.Bellairs 1505) WA Herbarium"
"http://id.biodiversity.org.au/node/apni/2904704","Solanum triflorum","Nutt.","species","Plantae","Charophyta","Equisetopsida","Solanales","Solanaceae","Solanum","","Non-native species","Solanum triflorum Nutt."
"http://id.biodiversity.org.au/node/apni/2904839","Acacia clelandii","Pedley","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Acacia","","","Acacia clelandii Pedley"
"http://id.biodiversity.org.au/node/apni/2905083","Megathyrsus maximus","(Jacq.) B.K.Simon & S.W.L.Jacobs","species","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Megathyrsus","","Non-native species|Global Invasive Species Information Network (GISIN)","Megathyrsus maximus (Jacq.) B.K.Simon & S.W.L.Jacobs"
"http://id.biodiversity.org.au/node/apni/2905241","Cullen cuneatum","(W.Fitzg.) J.W.Grimes","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Cullen","","","Cullen cuneatum (W.Fitzg.) J.W.Grimes"
"http://id.biodiversity.org.au/node/apni/2905293","Schizaea rupestris","R.Br.","species","Plantae","Charophyta","Equisetopsida","Schizaeales","Schizaeaceae","Schizaea","","","Schizaea rupestris R.Br."
"http://id.biodiversity.org.au/node/apni/2905472","Phyllanthus lacunellus","Airy Shaw","species","Plantae","Charophyta","Equisetopsida","Malpighiales","Phyllanthaceae","Phyllanthus","","","Phyllanthus lacunellus Airy Shaw"
"http://id.biodiversity.org.au/node/apni/2905937","Austrostipa lanata","(Vickery, S.W.L.Jacobs & J.Everett) S.W.L.Jacobs & J.Everett","species","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Austrostipa","","","Austrostipa lanata (Vickery, S.W.L.Jacobs & J.Everett) S.W.L.Jacobs & J.Everett"
"http://id.biodiversity.org.au/node/apni/2906003","Leucopogon sp. Cockleshell Gully (J.M. Powell 1749)","WA Herbarium","species","Plantae","Charophyta","Equisetopsida","Ericales","Ericaceae","Leucopogon","","","Leucopogon sp. Cockleshell Gully (J.M. Powell 1749) WA Herbarium"
"http://id.biodiversity.org.au/node/apni/2906020","Heterachne abortiva","(R.Br.) Druce","species","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Heterachne","","","Heterachne abortiva (R.Br.) Druce"
"http://id.biodiversity.org.au/node/apni/2906988","Babingtonia behrii","(Schltdl.) A.R.Bean","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Babingtonia","","","Babingtonia behrii (Schltdl.) A.R.Bean"
"http://id.biodiversity.org.au/node/apni/2907192","Stenanthemum limitatum","Rye","species","Plantae","Charophyta","Equisetopsida","Rosales","Rhamnaceae","Stenanthemum","","","Stenanthemum limitatum Rye"
"http://id.biodiversity.org.au/node/apni/2907750","Drosera roseana","N.G.Marchant & Lowrie","species","Plantae","Charophyta","Equisetopsida","Caryophyllales","Droseraceae","Drosera","","","Drosera roseana N.G.Marchant & Lowrie"
"http://id.biodiversity.org.au/node/apni/2908404","Spermacoce auriculata","F.Muell.","species","Plantae","Charophyta","Equisetopsida","Gentianales","Rubiaceae","Spermacoce","","","Spermacoce auriculata F.Muell."
"http://id.biodiversity.org.au/node/apni/2908781","Samolus valerandi","L.","species","Plantae","Charophyta","Equisetopsida","Ericales","Primulaceae","Samolus","Green Water","","Samolus valerandi L."
"http://id.biodiversity.org.au/node/apni/2909088","Darwinia hortiorum","K.R.Thiele","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Darwinia","","","Darwinia hortiorum K.R.Thiele"
"http://id.biodiversity.org.au/node/apni/2909211","Baeckea sp. Limestone (N.Gibson & M.N.Lyons 1425)","WA Herbarium","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Baeckea","","","Baeckea sp. Limestone (N.Gibson & M.N.Lyons 1425) WA Herbarium"
"http://id.biodiversity.org.au/node/apni/2909256","Acacia erioclada","Benth.","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Acacia","","","Acacia erioclada Benth."
"http://id.biodiversity.org.au/node/apni/2909845","Lepidosperma ferriculmen","R.L.Barrett","species","Plantae","Charophyta","Equisetopsida","Poales","Cyperaceae","Lepidosperma","","","Lepidosperma ferriculmen R.L.Barrett"
"http://id.biodiversity.org.au/node/apni/2910088","Pultenaea sp. Mt Lesueur (Beard 7827)","WA Herbarium","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Pultenaea","","","Pultenaea sp. Mt Lesueur (Beard 7827) WA Herbarium"
"http://id.biodiversity.org.au/node/apni/2910384","Bossiaea inundata","J.H.Ross","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Bossiaea","","","Bossiaea inundata J.H.Ross"
"http://id.biodiversity.org.au/node/apni/2910858","Nicotiana velutina","H.-M.Wheeler","species","Plantae","Charophyta","Equisetopsida","Solanales","Solanaceae","Nicotiana","","","Nicotiana velutina H.-M.Wheeler"
"http://id.biodiversity.org.au/node/apni/2910999","Iphigenia indica","(L.) Kunth","species","Plantae","Charophyta","Equisetopsida","Liliales","Colchicaceae","Iphigenia","","","Iphigenia indica (L.) Kunth"
"http://id.biodiversity.org.au/node/apni/2912089","Brachyscome trachycarpa","F.Muell.","species","Plantae","Charophyta","Equisetopsida","Asterales","Asteraceae","Brachyscome","Inland Daisy","","Brachyscome trachycarpa F.Muell."
"http://id.biodiversity.org.au/node/apni/2912300","Utricularia leptorhyncha","O.Schwarz","species","Plantae","Charophyta","Equisetopsida","Lamiales","Lentibulariaceae","Utricularia","","","Utricularia leptorhyncha O.Schwarz"
"http://id.biodiversity.org.au/node/apni/2912988","Thomasia sp. Toolbrunup (G.J.Keighery 9895)","WA Herbarium","species","Plantae","Charophyta","Equisetopsida","Malvales","Malvaceae","Thomasia","","","Thomasia sp. Toolbrunup (G.J.Keighery 9895) WA Herbarium"
"http://id.biodiversity.org.au/node/apni/2913225","Cassia fistula","L.","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Cassia","Golden Rain Tree","Non-native species","Cassia fistula L."
"http://id.biodiversity.org.au/node/apni/2913677","Acacia phlebocarpa","F.Muell.","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Acacia","Table-Top Wattle","","Acacia phlebocarpa F.Muell."
"http://id.biodiversity.org.au/node/apni/2913863","Amyema pyriformis","Barlow","species","Plantae","Charophyta","Equisetopsida","Santalales","Loranthaceae","Amyema","","","Amyema pyriformis Barlow"
"http://id.biodiversity.org.au/node/apni/2914111","Ptilotus chortophytus","(Diels) Schinz","species","Plantae","Charophyta","Equisetopsida","Caryophyllales","Amaranthaceae","Ptilotus","","","Ptilotus chortophytus (Diels) Schinz"
"http://id.biodiversity.org.au/node/apni/2914387","Melaleuca genialis","Lepschi","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Melaleuca","","","Melaleuca genialis Lepschi"
"http://id.biodiversity.org.au/node/apni/2914479","Cullen patens","(Lindl.) J.W.Grimes","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Cullen","","","Cullen patens (Lindl.) J.W.Grimes"
"http://id.biodiversity.org.au/node/apni/2914692","Sida sp. Supplejack Station (T.S.Henshall 2345)","R.M.Barker","species","Plantae","Charophyta","Equisetopsida","Malvales","Malvaceae","Sida","","","Sida sp. Supplejack Station (T.S.Henshall 2345) R.M.Barker"
"http://id.biodiversity.org.au/node/apni/2914881","Modiola caroliniana","(L.) G.Don","species","Plantae","Charophyta","Equisetopsida","Malvales","Malvaceae","Modiola","Red-Flowered Mallow","","Modiola caroliniana (L.) G.Don"
"http://id.biodiversity.org.au/node/apni/2914980","Ipomoea macrantha","Roem. & Schult.","species","Plantae","Charophyta","Equisetopsida","Solanales","Convolvulaceae","Ipomoea","","","Ipomoea macrantha Roem. & Schult."
"http://id.biodiversity.org.au/node/apni/2915006","Mangifera indica","L.","species","Plantae","Charophyta","Equisetopsida","Sapindales","Anacardiaceae","Mangifera","Mango","","Mangifera indica L."
"http://id.biodiversity.org.au/node/apni/2915528","Cenchrus macrourus","(Trin.) Morrone","species","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Cenchrus","","Non-native species","Cenchrus macrourus (Trin.) Morrone"
"http://id.biodiversity.org.au/node/apni/2915622","Gyrostemon reticulatus","A.S.George","species","Plantae","Charophyta","Equisetopsida","Brassicales","Gyrostemonaceae","Gyrostemon","","","Gyrostemon reticulatus A.S.George"
"http://id.biodiversity.org.au/node/apni/2916562","Lepidosperma sp. U1 big heads (A.S.George 11294)","WA Herbarium","species","Plantae","Charophyta","Equisetopsida","Poales","Cyperaceae","Lepidosperma","","","Lepidosperma sp. U1 big heads (A.S.George 11294) WA Herbarium"
"http://id.biodiversity.org.au/node/apni/2916738","Tribulus adelacanthus","R.M.Barker","species","Plantae","Charophyta","Equisetopsida","Zygophyllales","Zygophyllaceae","Tribulus","","","Tribulus adelacanthus R.M.Barker"
"http://id.biodiversity.org.au/node/apni/2918027","Stylidium sp. Three Springs (J.A. Wege & C. Wilkins JAW 600)","WA Herbarium","species","Plantae","Charophyta","Equisetopsida","Asterales","Stylidiaceae","Stylidium","","","Stylidium sp. Three Springs (J.A. Wege & C. Wilkins JAW 600) WA Herbarium"
"http://id.biodiversity.org.au/node/apni/2918356","Centipeda pleiocephala","N.G.Walsh","species","Plantae","Charophyta","Equisetopsida","Asterales","Asteraceae","Centipeda","","","Centipeda pleiocephala N.G.Walsh"
"http://id.biodiversity.org.au/node/apni/2918500","Acacia seclusa","M.W.McDonald","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Acacia","","","Acacia seclusa M.W.McDonald"
"http://id.biodiversity.org.au/node/apni/2919257","Verticordia chrysostachys","Meisn.","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Verticordia","","","Verticordia chrysostachys Meisn."
"http://id.biodiversity.org.au/node/apni/2919339","Frankenia serpyllifolia","Lindl.","species","Plantae","Charophyta","Equisetopsida","Caryophyllales","Frankeniaceae","Frankenia","","","Frankenia serpyllifolia Lindl."
"http://id.biodiversity.org.au/node/apni/2919552","Grevillea calcicola","A.S.George","species","Plantae","Charophyta","Equisetopsida","Proteales","Proteaceae","Grevillea","","","Grevillea calcicola A.S.George"
"http://id.biodiversity.org.au/node/apni/2920892","Denhamia ferdinandii","(Jessup) M.P.Simmons","species","Plantae","Charophyta","Equisetopsida","Celastrales","Celastraceae","Denhamia","","","Denhamia ferdinandii (Jessup) M.P.Simmons"
"http://id.biodiversity.org.au/node/apni/2921130","Parinari nonda","F.Muell. ex Benth.","species","Plantae","Charophyta","Equisetopsida","Malpighiales","Chrysobalanaceae","Parinari","","","Parinari nonda F.Muell. ex Benth."
"http://id.biodiversity.org.au/node/apni/7102691","Ipomoea gracilis","R.Br.","species","Plantae","Charophyta","Equisetopsida","Solanales","Convolvulaceae","Ipomoea","","","Ipomoea gracilis R.Br."
"http://id.biodiversity.org.au/node/apni/7388244","Geranium dissectum","L.","species","Plantae","Charophyta","Equisetopsida","Geraniales","Geraniaceae","Geranium","Cut-Leaved Cranesbill","Global Invasive Species Information Network (GISIN)","Geranium dissectum L."
"http://id.biodiversity.org.au/node/apni/7491513","Vandellia hypandra","(W.R.Barker) Eb.Fisch., Schäferh. & Kai Müll.","species","Plantae","Charophyta","Equisetopsida","Lamiales","Linderniaceae","Vandellia","","","Vandellia hypandra (W.R.Barker) Eb.Fisch., Schäferh. & Kai Müll."
"http://id.biodiversity.org.au/node/apni/7522012","Vavaea amicorum","Benth.","species","Plantae","Charophyta","Equisetopsida","Sapindales","Meliaceae","Vavaea","","","Vavaea amicorum Benth."
"http://id.biodiversity.org.au/node/apni/7693167","Malleostemon decipiens","(W.Fitzg.) Trudgen","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Malleostemon","","","Malleostemon decipiens (W.Fitzg.) Trudgen"
"http://id.biodiversity.org.au/node/apni/7743730","Bursaria spinosa","Cav.","species","Plantae","Charophyta","Equisetopsida","Apiales","Pittosporaceae","Bursaria","","","Bursaria spinosa Cav."
"http://id.biodiversity.org.au/node/apni/7767601","Eragrostis minor","Host","species","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Eragrostis","","Non-native species","Eragrostis minor Host"
"http://id.biodiversity.org.au/node/apni/7956805","Myoporum acuminatum","R.Br.","species","Plantae","Charophyta","Equisetopsida","Lamiales","Scrophulariaceae","Myoporum","","","Myoporum acuminatum R.Br."
"http://id.biodiversity.org.au/node/apni/8002446","Ampelopteris prolifera","(Retz.) Copel.","species","Plantae","Charophyta","Equisetopsida","Polypodiales","Thelypteridaceae","Ampelopteris","","","Ampelopteris prolifera (Retz.) Copel."
"http://id.biodiversity.org.au/node/apni/8489762","Spyridium spathulatum","(F.Muell.) Benth.","species","Plantae","Charophyta","Equisetopsida","Rosales","Rhamnaceae","Spyridium","Spoon-Leaf Spyridium","","Spyridium spathulatum (F.Muell.) Benth."
"http://id.biodiversity.org.au/node/apni/2886203","Amsinckia lycopsoides","Lehm.","species","Plantae","Charophyta","Equisetopsida","","Boraginaceae","Amsinckia","Bugloss Fiddle-Neck","","Amsinckia lycopsoides Lehm."
"http://id.biodiversity.org.au/node/apni/2886365","Emex spinosa","(L.) Campd.","species","Plantae","Charophyta","Equisetopsida","Caryophyllales","Polygonaceae","Emex","","WA State Notifiable Pests|Global Invasive Species Information Network (GISIN)","Emex spinosa (L.) Campd."
"http://id.biodiversity.org.au/node/apni/2886670","Sida sp. Murray Springs (R.W.Johnson+ MRS919)","Qld Herbarium","species","Plantae","Charophyta","Equisetopsida","Malvales","Malvaceae","Sida","","","Sida sp. Murray Springs (R.W.Johnson+ MRS919) Qld Herbarium"
"http://id.biodiversity.org.au/node/apni/2886687","Gastrolobium truncatum","Benth.","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Gastrolobium","","","Gastrolobium truncatum Benth."
"http://id.biodiversity.org.au/node/apni/2886876","Epilobium tetragonum","L.","species","Plantae","Charophyta","Equisetopsida","Myrtales","Onagraceae","Epilobium","Tall Willowherb","Non-native species","Epilobium tetragonum L."
"http://id.biodiversity.org.au/node/apni/2887629","Rumex dumosus","A.Cunn. ex Meisn.","species","Plantae","Charophyta","Equisetopsida","Caryophyllales","Polygonaceae","Rumex","","","Rumex dumosus A.Cunn. ex Meisn."
"http://id.biodiversity.org.au/node/apni/2888057","Leucopogon sp. Bonnie Hill (K.R.Newbey 9831)","","species","Plantae","Charophyta","Equisetopsida","Ericales","Ericaceae","Leucopogon","","","Leucopogon sp. Bonnie Hill (K.R.Newbey 9831) "
"http://id.biodiversity.org.au/node/apni/2888138","Tritonia crocata","(L.) Ker Gawl.","species","Plantae","Charophyta","Equisetopsida","Asparagales","Iridaceae","Tritonia","Blazing Star","Non-native species","Tritonia crocata (L.) Ker Gawl."
"http://id.biodiversity.org.au/node/apni/2888244","Vitex velutinifolia","Munir","species","Plantae","Charophyta","Equisetopsida","Lamiales","Lamiaceae","Vitex","","","Vitex velutinifolia Munir"
"http://id.biodiversity.org.au/node/apni/2888272","Digitaria gibbosa","(R.Br.) P.Beauv.","species","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Digitaria","","","Digitaria gibbosa (R.Br.) P.Beauv."
"http://id.biodiversity.org.au/node/apni/2888417","Melaleuca venusta","Craven","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Melaleuca","","","Melaleuca venusta Craven"
"http://id.biodiversity.org.au/node/apni/2888746","Hibbertia crispula","J.M.Black","species","Plantae","Charophyta","Equisetopsida","","Dilleniaceae","Hibbertia","","","Hibbertia crispula J.M.Black"
"http://id.biodiversity.org.au/node/apni/2888833","Caesia parviflora","R.Br.","species","Plantae","Charophyta","Equisetopsida","Asparagales","Hemerocallidaceae","Caesia","","","Caesia parviflora R.Br."
"http://id.biodiversity.org.au/node/apni/2889239","Petrophile globifera","Rye & K.A.Sheph.","species","Plantae","Charophyta","Equisetopsida","Proteales","Proteaceae","Petrophile","","","Petrophile globifera Rye & K.A.Sheph."
"http://id.biodiversity.org.au/node/apni/2889763","Trachymene croniniana","(F.Muell.) T.Durand & B.D.Jacks.","species","Plantae","Charophyta","Equisetopsida","Apiales","Araliaceae","Trachymene","","","Trachymene croniniana (F.Muell.) T.Durand & B.D.Jacks."
"http://id.biodiversity.org.au/node/apni/2889988","Syzygium cumini","(L.) Skeels","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Syzygium","Jambolan","Global Invasive Species Information Network (GISIN)","Syzygium cumini (L.) Skeels"
"http://id.biodiversity.org.au/node/apni/2890126","Centrolepis curta","D.A.Cooke","species","Plantae","Charophyta","Equisetopsida","Poales","Centrolepidaceae","Centrolepis","","","Centrolepis curta D.A.Cooke"
"http://id.biodiversity.org.au/node/apni/2890159","Polygala canaliculata","R.A.Kerrigan","species","Plantae","Charophyta","Equisetopsida","Fabales","Polygalaceae","Polygala","","","Polygala canaliculata R.A.Kerrigan"
"http://id.biodiversity.org.au/node/apni/2890260","Alternanthera sessilis","(L.) DC.","species","Plantae","Charophyta","Equisetopsida","Caryophyllales","Amaranthaceae","Alternanthera","","Non-native species","Alternanthera sessilis (L.) DC."
"http://id.biodiversity.org.au/node/apni/2890434","Tribulus hystrix","R.Br.","species","Plantae","Charophyta","Equisetopsida","Zygophyllales","Zygophyllaceae","Tribulus","","","Tribulus hystrix R.Br."
"http://id.biodiversity.org.au/node/apni/2890662","Stellaria pallida","(Dumort.) Crep.","species","Plantae","Charophyta","Equisetopsida","Caryophyllales","Caryophyllaceae","Stellaria","","Non-native species","Stellaria pallida (Dumort.) Crep."
"http://id.biodiversity.org.au/node/apni/2890952","Quisqualis indica","L.","species","Plantae","Charophyta","Equisetopsida","Myrtales","Combretaceae","Quisqualis","Rangoon Creeper","","Quisqualis indica L."
"http://id.biodiversity.org.au/node/apni/2891112","Flemingia lineata","(L.) W.T.Aiton","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Flemingia","","","Flemingia lineata (L.) W.T.Aiton"
"http://id.biodiversity.org.au/node/apni/2891253","Rhagodia ulicina","(Gand.) Paul G.Wilson","species","Plantae","Charophyta","Equisetopsida","Caryophyllales","Chenopodiaceae","Rhagodia","Spiny Goosefoot","","Rhagodia ulicina (Gand.) Paul G.Wilson"
"http://id.biodiversity.org.au/node/apni/2891266","Stylidium mucronatum","Lowrie & Kenneally","species","Plantae","Charophyta","Equisetopsida","Asterales","Stylidiaceae","Stylidium","","","Stylidium mucronatum Lowrie & Kenneally"
"http://id.biodiversity.org.au/node/apni/2891267","Utricularia minutissima","Vahl","species","Plantae","Charophyta","Equisetopsida","Lamiales","Lentibulariaceae","Utricularia","","","Utricularia minutissima Vahl"
